id,created_at,conversation_id,text,author_id,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count
1.4993776448733962e+18,2022-03-03T13:34:22.000Z,1.4993776448733962e+18,"Hej @RadioZET_NEWS, czy na Państwa stacji radiowej moglibyśmy usłyszeć najnowszy utwór zespołu 5 Seconds Of Summer - #CompleteMess?",1.4953379745564672e+18,1,0,1,0
1.4993833342957732e+18,2022-03-03T13:56:58.000Z,1.4993833342957732e+18,I to mi się podoba #COMPLETEMESS https://t.co/G3LVjj3eas,1.3809405746609562e+18,0,0,0,0
1.4993818930868265e+18,2022-03-03T13:51:15.000Z,1.4993818930868265e+18,"A masterpiece. ❤️
@5SOS #COMPLETEMESS

https://t.co/vyJztWr0dl",558117840.0,0,0,0,0
1.499381127718523e+18,2022-03-03T13:48:12.000Z,1.499381127718523e+18,Btw po teledysku #COMPLETEMESS wiemy że cashton is real,1.4928504005627576e+18,0,0,1,0
1.4993825869756908e+18,2022-03-03T13:54:00.000Z,1.4993825869756908e+18,"RT @MSzostkiewicz: W całej Rosji, jak długa i szeroka dziś w szkołach specjalne lekcje z rządowym przekazem. Tam już porządki a la #lexCzar…",8.373461639845765e+17,7,0,0,0
1.4993809141739274e+18,2022-03-03T13:47:21.000Z,1.4993809141739274e+18,"Nie jest prawdą to, o czym informuje dyrekcja szkoły, że rodzice znali treść ankiet i mogli w jakikolwiek sposób zapobiec lub przestrzec swoje dzieci przed odpowiedzią na pytania o wiarę i religię.
#WolnaSzkoła #indoktrynacja #Czarnek #LexCzarnek https://t.co/SRCM4BqZAo",2955520701.0,0,0,5,0
1.499383748915257e+18,2022-03-03T13:58:37.000Z,1.499383748915257e+18,"RT @pisorgpl: Prezes #PiS, Wicepremier J. #Kaczyński w #Sejm: Polska jest dziś dużo silniejsza niż przed laty. Mamy trzy razy większe PKB,…",1.2757718114274836e+18,33,0,0,0
1.499383726203183e+18,2022-03-03T13:58:32.000Z,1.499383726203183e+18,"RT @Mirek38419822: słuchaj @MarcinKulasek : Ryszard Olszewski w latach 1988–1990, odbył studia strategiczno-operacyjne w Akademii Sztabu Ge…",1.241299487643054e+18,2,0,0,0
1.49938360661939e+18,2022-03-03T13:58:03.000Z,1.49938360661939e+18,"RT @pisorgpl: Prezes #PiS, Wicepremier J. #Kaczyński w #Sejm: Musimy mieć postawę wyrażoną w słowach, że trzeba mierzyć siły na zamiary. Ws…",1.2757718114274836e+18,11,0,0,0
1.499383532560466e+18,2022-03-03T13:57:46.000Z,1.499383532560466e+18,RT @PremierRP: Wicepremier Jarosław Kaczyński w #Sejm: Chcemy pokoju. Nie chcemy wojny. https://t.co/FoGK4slQUJ,1.2757718114274836e+18,18,0,0,0
1.4993835120881582e+18,2022-03-03T13:57:41.000Z,1.4993835120881582e+18,"RT @pisorgpl: Prezes #PiS, Wicepremier J. #Kaczyński w #Sejm: Podstawową przesłanką powstania ustawy o obronie Ojczyzny jest poczucie, że m…",1.2757718114274836e+18,15,0,0,0
1.499383479657808e+18,2022-03-03T13:57:33.000Z,1.499383479657808e+18,RT @arturszalabawka: #Sejm Rozpoczynamy ! https://t.co/05ROIydRtH,1.488971177913684e+18,6,0,0,0
1.499383478667952e+18,2022-03-03T13:57:33.000Z,1.499383478667952e+18,"RT @pisorgpl: Prezes #PiS, Wicepremier J. #Kaczyński w #Sejm: Ustawa jest rozległa, dlatego ma funkcję porządkującą stan prawny Sił Zbrojny…",1.2757718114274836e+18,15,0,0,0
1.4993833505989837e+18,2022-03-03T13:57:02.000Z,1.4993833505989837e+18,"RT @PremierRP: Wicepremier Jarosław Kaczyński w #Sejm: Główne założenia, z których wyszliśmy tworząc ustawę, to że Polska jest dzisiaj dużo…",1.2757718114274836e+18,10,0,0,0
1.4993833129886556e+18,2022-03-03T13:56:53.000Z,1.4993833129886556e+18,RT @BorowiakJoanna: Prezes #PiS Wiceprezes Rady Ministrów J. #Kaczyński w #Sejm: obowiązek obrony Ojczyzny i wierność Rzeczypospolitej są z…,1.2757718114274836e+18,9,0,0,0
1.499347203155972e+18,2022-03-03T11:33:24.000Z,1.499347203155972e+18,RT @DawidBlog: Tak się zastanawiam. Obecnie jest duży szum odnośnie fuzji Lotosu z Orlen. Jakby wszyscy nagle zapomnieli kto chciał cały Lo…,3032356834.0,2,0,0,0
1.4993397106148844e+18,2022-03-03T11:03:38.000Z,1.4993397106148844e+18,RT @SawomirOsiski: @DanielObajtek @donaldtusk Stacje paliw nie są według Pana częscią #Lotos?,9.777919921544602e+17,1,0,0,0
1.4993835418633708e+18,2022-03-03T13:57:48.000Z,1.4993835418633708e+18,"RT @TV_Trwam: Rosjanie przejęli kontrolę nad Chersoniem❗

🔴 „Mamy ogromne trudności ze zbieraniem i chowaniem ciał ofiar, dostawami żywnośc…",793693663.0,8,0,0,0
1.4993834956464497e+18,2022-03-03T13:57:37.000Z,1.4993834956464497e+18,RT @lvdybook: PRZEGENIALNA INICJATYWA!! #Ukraine #StopPutinNOW #wojna #PrayingForUkraine https://t.co/uUfESA3CG2,1.249373010806571e+18,1,0,0,0
1.499383422703317e+18,2022-03-03T13:57:19.000Z,1.499383422703317e+18,"RT @Dagacaign: Rosja może użyć zbrodniczej prowokacji poprzez atak rakietowy na własne miasta i miasteczka, żeby oskarżyć o to Ukrainę ‼️ 💙…",1048854133.0,7,0,0,0
1.4993834198175826e+18,2022-03-03T13:57:19.000Z,1.4993834198175826e+18,RT @PiotrSadurski: Panie @MorawieckiM @pis ‼️ Proszę o komentarz do słów #Orban.a ⤵️ #wojnaukraina #RussiaUkraineConflict #StopPutinNOW htt…,1.2048007776105636e+18,1,0,0,0
1.499383036621869e+18,2022-03-03T13:55:47.000Z,1.499383036621869e+18,"Dziś punktualnie o godzinie 12:00 z wieży mariackiej w @krakow_pl wybrzmiał Hymn Ukrainy.
Kolejny piękny gest solidarności z 🇺🇦🇺🇦 
#SlavaUkraini #StopPutinNOW #UkraineRussiaWar #Europe",1.2447703422011064e+18,0,0,0,0
1.499382753242108e+18,2022-03-03T13:54:40.000Z,1.499382753242108e+18,"RT @podatki_zdrowie: Elena Osipova przeżyła blokadę Leningradu przez Niemców,teraz jest aresztowana przez rosyjską policję za protestowanie…",1.4976140619404902e+18,14,0,0,0
1.4993827172591616e+18,2022-03-03T13:54:31.000Z,1.4993827172591616e+18,"RT @Korsak_Daria: ‼️Aleksander Konanykhin, rosyjski biznesmen mieszkający w Stanach Zjednoczonych, przyznał 1 milion dolarów za głowę Putin…",1.3704084276509614e+18,240,0,0,0
1.4993836352329275e+18,2022-03-03T13:58:10.000Z,1.4993836352329275e+18,"RT @a_hrechorowicz: I wychodzi On, i kreuje się na zbawcę Polski, ba...jedności europejskiej. Taki mądry, taki koncyliacyjny, no...oczywiśc…",1.402534149278384e+18,108,0,0,0
1.4993793181238067e+18,2022-03-03T13:41:01.000Z,1.4993793181238067e+18,"RT @tvp_info: To Tusk mówił, że nie ma przeciwwskazań, by Lotos sprzedać Rosjanom – przypomniał prezes Orlenu Daniel Obajtek
#wieszwięcej @…",517842684.0,22,0,0,0
1.4993569512889508e+18,2022-03-03T12:12:08.000Z,1.4993569512889508e+18,"RT @Macko_director: #GÓRLPO @PZPNPuchar
@Podolski10  nie ma co się w ku....ć 😂👍
Trzymaj się Poldi 🤝 https://t.co/snI4HKN2io",9.793268422923304e+17,33,0,0,0
1.499304084012249e+18,2022-03-03T08:42:04.000Z,1.499304084012249e+18,"Statystyki meczu #GORLPO w Pucharze Polski:
-  Posiadanie piłki Lech 53% Górnik 47%
- strzały: 11-11
- Strzały celne; Lech 5, Górnik 2
- Strzały zablokowane: Górnik 5, Lech 2
- strzały niecelne 4-4
- Ataki Górnik 73, Lech 88
- groźne Ataki: Lech 50, Górnik 39
- Kartki 1-1
1/2",9.219985024980092e+17,0,3,14,0
1.4992948915742433e+18,2022-03-03T08:05:32.000Z,1.4992948915742433e+18,RT @adam_dworak: Od osoby na wyjeździe #GÓRLPO. WSTYD. https://t.co/N4tj9NbLWH,3005320443.0,6,0,0,0
1.499177993129894e+18,2022-03-03T00:21:01.000Z,1.499177993129894e+18,"RT @LechPoznan: 90'+3 🏁 Zadania na dziś wykonane, meldujemy się w półfinale @PZPNPuchar 👍🏼
_____
#KOLE100RZ | #GÓRLPO 0:2 https://t.co/Q8sH…",1.2824199270397747e+18,21,0,0,0
1.4991527573113897e+18,2022-03-02T22:40:44.000Z,1.4991527573113897e+18,Po meczu...💪 #GORLPO https://t.co/pR7Y7CJJb4,1.366503280499716e+18,0,0,0,0
1.4991526569920225e+18,2022-03-02T22:40:20.000Z,1.4991526569920225e+18,"Lech? Od dawna polska drużyna nie grała tak w piłkę w lidze. Wiecie kogo mi przypomina? Legię z Prijoviciem, Nikoliciem, tę paczkę, która awansowała do Ligi Mistrzów #GÓRLPO 

https://t.co/nWobqQ0aWJ",85554777.0,0,0,3,0
1.4991508728650916e+18,2022-03-02T22:33:15.000Z,1.4991508728650916e+18,Skóraś i Marchewa po meczu #GORLPO Tylko bez teorii żadnych 😉 Pewnie podeszli z jakimś swoim ziomkiem pogadać 👍 https://t.co/xJ11j4wmsC,1.366503280499716e+18,0,1,0,0
1.4982274295503094e+18,2022-02-28T09:23:49.000Z,1.49805147391309e+18,@Sylvinha1 @Arek_ZdWola @AndrzejDuda @ZelenskyyUa Co #NARÓD POLSKI ma czynić? 1. Natychmiast wydalić z #OJCZYZNY wszystkich #Niemców i #Sowietów i #ŻydoKomuna #WszyscyWon. 2. NA WCZORAJ wdrożyć USTAWA #ANTYTERROR. 3. Natychmiast wykonać #lustracja #funkcjonariusz i wszystkich kierowników. Czy przodek od 1900 r. nie był #zdrajca https://t.co/R8im0lpCVe,9.651772099662602e+17,0,0,0,0
1.4982264250311803e+18,2022-02-28T09:19:50.000Z,1.49805147391309e+18,@AndrzejDuda @ZelenskyyUa Co #NARÓD POLSKI ma czynić? 1. Natychmiast wydalić z #OJCZYZNY wszystkich #Niemców i #Sowietów i #ŻydoKomuna #WszyscyWon. 2. NA WCZORAJ wdrożyć USTAWA #ANTYTERROR. 3. Natychmiast wykonać #lustracja #funkcjonariusz i wszystkich kierowników. Czy przodek od 1900 r. nie był #zdrajca https://t.co/v24y27bVJ9,9.651772099662602e+17,0,0,0,0
1.498224799067345e+18,2022-02-28T09:13:22.000Z,1.498224799067345e+18,Co #NARÓD POLSKI ma czynić? 1. Natychmiast wydalić z #OJCZYZNY wszystkich #Niemców i #Sowietów i #ŻydoKomuna #WszyscyWon. 2. NA WCZORAJ wdrożyć USTAWA #ANTYTERROR. 3. Natychmiast wykonać #lustracja #funkcjonariusz i wszystkich kierowników. Czy przodek od 1900 r. nie był #zdrajca https://t.co/zVKPU8nQDF,9.651772099662602e+17,0,0,0,0
1.49937e+18,2022-03-03T13:06:14.000Z,1.49937e+18,"RT @NKrakow: do koncertu coraz bliĹĽej, konto znowu staje siÄ™ aktywne i sÄ… juĹĽ na nim pierwsze informacje, zapraszamy đźĄ°
#COMPLETEMESS #5SOS5â€¦",8.85815e+17,8,0,0,0
1.49937e+18,2022-03-03T13:03:41.000Z,1.49937e+18,RT @5SOS__Polska: #CompleteMess znajduje siÄ™ na #15 miejscu na polskim ITunes! https://t.co/wN47w4z9Lo,1.21606e+18,5,0,0,0
1.49937e+18,2022-03-03T12:58:58.000Z,1.49937e+18,"RT @5SOS__Polska: JeĹ›li ktoĹ› chciaĹ‚by sprzedaÄ‡/kupiÄ‡ bilet na koncert 5SOS, w tym tweecie moĹĽe wstawiaÄ‡ informacjeâ€Ľď¸Ź
#CompleteMess 
#5Seconâ€¦",1.47473e+18,1,0,0,0
1.49937e+18,2022-03-03T12:56:15.000Z,1.49937e+18,"Przy kaĹĽdym sĹ‚uchaniu #CompleteMess moĹĽemy uĹĽyÄ‡ aplikacji Shazam, ktĂłra zwiÄ™ksza dostanie siÄ™ utworu do stacji radiowych. 
 https://t.co/bOA1dJAAVp",1.49534e+18,0,0,2,0
1.49937e+18,2022-03-03T12:53:06.000Z,1.49937e+18,"RT @5SOS__Polska: đź“˛ NajwaĹĽniejsze informacje z live'a po premierze #CompleteMess:
1. Ashton powiedziaĹ‚, ĹĽe po powrocie zagrajÄ… wiÄ™cej konceâ€¦",1.04856e+18,67,0,0,0
1.49936e+18,2022-03-03T12:40:19.000Z,1.49936e+18,"JeĹ›li ktoĹ› chciaĹ‚by sprzedaÄ‡/kupiÄ‡ bilet na koncert 5SOS, w tym tweecie moĹĽe wstawiaÄ‡ informacjeâ€Ľď¸Ź
#CompleteMess 
#5SecondsOfSummer",1.49534e+18,1,0,5,0
1.49937e+18,2022-03-03T12:55:53.000Z,1.49937e+18,"RT @ZbigniewKozlow: WyglÄ…da na to, ĹĽe po zawetowaniu #lexCzarnek bÄ™dziemy musieli stworzyÄ‡ coĹ› w rodzaju obywatelskiej samoobrony, ĹĽeby nieâ€¦",4484127857.0,39,0,0,0
1.49937e+18,2022-03-03T12:54:45.000Z,1.49937e+18,"ChoÄ‡ jedna dobra wiadomoĹ›Ä‡ (Ok, druga to weto #lexCzarnek ) https://t.co/IlZvlYD02G",1.00655e+18,0,0,0,0
1.49937e+18,2022-03-03T12:54:43.000Z,1.49937e+18,"@michal_kolanko ""Nowa pedagogika spoĹ‚eczna"" czyli juĹĽ w przedbiegach zapowiedĹş katastrofy w stylu #LexCzarnek.",1.49917e+18,0,0,1,0
1.49937e+18,2022-03-03T12:54:28.000Z,1.49937e+18,RT @salatkagyrosik: Kim jesteĹ› i co zrobiĹ‚eĹ› z Andrzejem Duda? #lexCzarnek https://t.co/iT4J6N8OEL,1.45183e+18,163,0,0,0
1.49937e+18,2022-03-03T12:52:14.000Z,1.49934e+18,"@RychoM @Tash_Witk @AndrzejDuda SÄ…dzÄ™, ĹĽe zablokowanie #lexCzarnek jest wyĹ‚Ä…czeniem kolejnego pola konfliktu, ktĂłre byĹ‚oby widowiskowo eksploatowane przez opozycjÄ™ na uĹĽytek kolejnego, nieuchronnego uderzenia w nas przez UE.
UE musi - ale to musi nas zmarginalizowaÄ‡ i uĹĽyje do tego kaĹĽdego dostÄ™pnego pretekstu.",8.97505e+17,0,0,0,0
1.49937e+18,2022-03-03T12:48:54.000Z,1.49937e+18,RT @KrzysztofBrejza: PAD wetuje centralizujÄ…cÄ… szkolnictwo (na modĹ‚Ä™ wschodniorzÄ…dnoĹ›ci) ustawÄ™ #LexCzarnek đź‘Ź,1.45239e+18,34,0,0,0
1.49937e+18,2022-03-03T12:46:56.000Z,1.49937e+18,"RT @zuzanna_dab: #Sejm @RyszardTerlecki o wecie do #lexCzarnek: PrzyjÄ…Ĺ‚em weto z przykroĹ›ciÄ…. MyĹ›lÄ™, ĹĽe podobnie reaguje nasz elektorat. Niâ€¦",3324605487.0,19,0,0,0
1.49937e+18,2022-03-03T12:46:16.000Z,1.49937e+18,"RT @Boska_Polka: .@AndrzejDuda powiedziaĹ‚, ĹĽe zawetowaĹ‚ ustawÄ™ #LexCzarnek, ktĂłra blokuje #LGBT dostÄ™p do dzieci w szkoĹ‚ach bo:
""nie chce zâ€¦",1.38173e+18,1,0,0,0
1.49937e+18,2022-03-03T12:45:37.000Z,1.49937e+18,"RT @FalejMonika: Veto do #LexCzarnek !
Prezydent zrobiĹ‚ co musiaĹ‚ i powinien.",7.19691e+17,2,0,0,0
1.4993843621980938e+18,2022-03-03T14:01:03.000Z,1.4993843621980938e+18,"RT @tylko_prawda_: Andrzej Duda zawetował
Ustawę degradacyjną czyli obrona Jaruzela i innych bandytów
Ustawę o Sądzie Najwyższym czyli obro…",8.19512451381293e+17,451,0,0,0
1.4993846260448788e+18,2022-03-03T14:02:06.000Z,1.4993846260448788e+18,"Wyborco PISu mówicie, że telewizja rządowa TVP jest potrzebna. Racja. Rządowa telewizja w Rosji tez była potrzebna, a teraz dziwicie się, że Rosjanie nie reagują na zło. 

PROPAGANDA NIGDY NIE JEST DOBRA, NAWET JAK SIĘ Z NIĄ CHWILOWO ZGADZACIE. 

#Sejm #wojna #WojnaWUkrainie",8.673102547443835e+17,0,0,1,0
1.499384560152367e+18,2022-03-03T14:01:51.000Z,1.499384560152367e+18,"RT @BorowiakJoanna: Wiceprezes Rady Ministrów Jarosław #Kaczyński w #Sejm o ustawie o obronie Ojczyzny: my chcemy pokoju, ale by to osiągną…",1.4313081352438456e+18,4,0,0,0
1.4993845161793823e+18,2022-03-03T14:01:40.000Z,1.4993845161793823e+18,"RT @WojtekKowalcz13: Prezes #PiS J. #Kaczyński w #Sejm: Potrzebna jest nowa społeczna pedagogika, która będzie podtrzymywała, umacniała i o…",3029177669.0,18,0,0,0
1.499384406699647e+18,2022-03-03T14:01:14.000Z,1.499384406699647e+18,"❗️Mariusz Błaszczak - retweetował(a) post użytkownika PLParliament.
🗨️ Treść tweeta: „PLParliament: ❗️#Sejm works on a draft Homeland Defence Act that will boost 🇵🇱#Poland’s military power and deterrence capability. 

👉Th…” https://t.co/T43LSHCEEq",1.4631840246592348e+18,0,0,0,0
1.49938422314009e+18,2022-03-03T14:00:30.000Z,1.49938422314009e+18,"RT @pisorgpl: Prezes #PiS, Wicepremier J. #Kaczyński w #Sejm: Będziemy kupować sprzęt dla Wojska od innych państw. Oczywiście wszystko, co…",1.0870778082732646e+18,11,0,0,0
1.4993838459169178e+18,2022-03-03T13:59:00.000Z,1.4993838459169178e+18,RT @_DziadekWnuczka: Ta łajza sowiecka zabiera głos o obronności w #Sejm? Przecież to zdrajca Polaki. https://t.co/P0eaX0VSVz,1.135810310877655e+18,2,0,0,0
1.4993847204629135e+18,2022-03-03T14:02:29.000Z,1.4993847204629135e+18,"RT @aniamelek: I powstał mi taki tryptyk 💙💛
#SlavaUkraine 🇺🇦
#StopPutinNOW https://t.co/xgoOVEbeXs",3202100817.0,67,0,0,0
1.4993843255775764e+18,2022-03-03T14:00:55.000Z,1.4993843255775764e+18,"RT @brightlyminho: Popełniłam mema
#IdiNaChuj #UkraineRussiaWar #StopPutinNOW #StandWithUkraine https://t.co/buZK0czN5G",2484703542.0,33,0,0,0
1.4993842849767178e+18,2022-03-03T14:00:45.000Z,1.4993842849767178e+18,"Czy Putin Rozpęta III Wojnę Światową? 

24 lutego siły zbrojne Rosji rozpoczęły inwazję na Ukrainę. Postanowiliśmy ponownie zaprosić Grega, aby omówić temat największego kryzysu między Wschodem a Zachodem od czasu zakończenia Zimnej Wojny.

#StopPutinNOW https://t.co/htflOcvOtI",9.953291442997944e+17,0,0,1,0
1.4993842210807237e+18,2022-03-03T14:00:30.000Z,1.4993768330910597e+18,"@Platforma_org @donaldtusk Niemcy mieli wojnę totalną
My Polacy
Totalną opozycją #platforma obywatelska
Dziś Polacy muszą być razem, ale tych którzy przez lata służyli obcym powinniśmy odsunąć od polskich spraw #tusk https://t.co/1uTjAxMLgW",1.013790582966227e+18,0,0,0,0
1.499462236766679e+18,2022-03-03T19:10:30.000Z,1.499462236766679e+18,"Wpuścili Pękalę i Chmielewskiego do studia i myślą tacy, że wszystko mogą -,-
#skijumpingfamily",1.3083473350685737e+18,0,0,0,0
1.499462107020071e+18,2022-03-03T19:09:59.000Z,1.499462107020071e+18,"Nice jakoś słoweński trener nie obniża belki no i jest 2,5 metra dalej i wyraźne prowadzenie
#skijumpingfamily",2811595547.0,0,0,0,0
1.4994621021966213e+18,2022-03-03T19:09:58.000Z,1.4994621021966213e+18,Nika startuje z tej belki tak bardzo wychylona do przodu że się zawsze boję że się wywali XD #skijumpingfamily,1637544085.0,1,0,0,0
1.4994618369656627e+18,2022-03-03T19:08:55.000Z,1.4994618369656627e+18,"Znowu obniżona belką na życzenie dla Ursy i... znowu się nie udaje, brakło metra do 95% HSu i Słowenka ląduje za Silje Opseth 😏
#skijumpingfamily",2811595547.0,0,0,1,0
1.499461832792326e+18,2022-03-03T19:08:54.000Z,1.499461832792326e+18,RT @Skijumpingpl: Ryoyu Kobayashi ucieka Karlowi Geigerowi w Pucharze Świata #Lillehammer #skijumpingfamily https://t.co/POC1l8YEAB,1.4808798303842222e+18,12,0,0,0
1.4994614347360543e+18,2022-03-03T19:07:19.000Z,1.4994614347360543e+18,"Sara też spore problemy przy lądowaniu i traci kolejne cenne punkty w klasyfikacji Rowera
#skijumpingfamily",2811595547.0,0,0,2,0
1.499461351152005e+18,2022-03-03T19:06:59.000Z,1.499461351152005e+18,"RT @Skijumpingpl: Nasz serwis jest chwilowo niedostępny z powodu problemów technicznych.

#skijumpingfamily - pracujemy nad szybkim powrote…",1.4275339936673505e+18,10,0,0,0
1.4994613023386542e+18,2022-03-03T19:06:47.000Z,1.4994613023386542e+18,"Arkadiusz #Jojko 97 metrów 🇵🇱 i dziewiąte miejsce.

#Zakopane #SkokiPolska #skijumpingfamily",902024317.0,0,0,5,0
1.499461294914687e+18,2022-03-03T19:06:46.000Z,1.499461294914687e+18,"1️⃣ seria #MŚJ w Zakopanem 🇵🇱:

Arkadiusz #Jojko 🇵🇱 - 97 metrów!

#skijumpingfamily #zimajestnasza #skokoholicy #skijumping",1.4737017433850552e+18,0,0,1,0
1.49946209714253e+18,2022-03-03T19:09:57.000Z,1.49946209714253e+18,"RT @gaskadamian: Jedna,jedyna wojna … 
Reszta jak wiadomo to pokojowe rozwiązywanie konfliktów … 
#UkraineRussianWar",2563921008.0,1,0,0,0
1.4994620933969756e+18,2022-03-03T19:09:56.000Z,1.4994620933969756e+18,"RT @jestemgocha: @BNPParibas_PL organizuje kolejną, OFICJALNĄ zbiórkę na pomoc uchodźcom z Ukrainy! #ukraine #war #pomocukrainie #pomocdlau…",1.0535871302015796e+18,4,0,0,0
1.4994620117045166e+18,2022-03-03T19:09:36.000Z,1.4994620117045166e+18,RT @swiatwojenpl: Rosyjskie Ministerstwo Obrony opublikowało materiał filmowy pokazujący posuwanie się kolumny wojsk rosyjskich w kierunku…,2563921008.0,4,0,0,0
1.499461941395399e+18,2022-03-03T19:09:20.000Z,1.499461941395399e+18,"RT @jjakjamnik: Poranki powinny zaczynać się właśnie od kawy czy herbaty, a nie od sprawdzania czy nasi przyjaciele w Ukrainie mają się dob…",2563921008.0,0,0,0,0
1.4994618523334902e+18,2022-03-03T19:08:58.000Z,1.4994618523334902e+18,"Pośród wszechobecnej śmierci wydarza się cud narodzin. Każde dziecko jest darem i skarbem. Na Ukrainie ich narodziny przynoszą nadzieję. 🇺🇦🇺🇦

W czasie rosyjskiego ataku, w schronie szpitala w portowym mieście Mariupol, na świat przychodziły dzieci.
#UkraineRussianWar #StopWar https://t.co/8ZhYe4odLx",7.764117971380552e+17,0,0,0,0
1.499461850974597e+18,2022-03-03T19:08:58.000Z,1.499461850974597e+18,"RT @BombadreOOOO: Śmiejesz się, a to on będzie nas bronił gdy do nas przyjdą #wojna #Ukraina #UkraineRussianWar https://t.co/01NZZwU4pO",2563921008.0,2,0,0,0
1.49946171995716e+18,2022-03-03T19:08:27.000Z,1.49946171995716e+18,"RT @SzymonMachalic1: Putin kosztował rosyjską giełdę już ponad 500 mld USD
#wojna #UkraineRussianWar",2563921008.0,11,0,0,0
1.4994618705912955e+18,2022-03-03T19:09:03.000Z,1.4994618705912955e+18,Brawo! #UkraineUnderAttack #ukraine #StopPutinNOW #StopWar #Poland https://t.co/cvhV0ZZSQ1,1.228699148792234e+18,0,0,1,0
1.4994611055754732e+18,2022-03-03T19:06:00.000Z,9.29834981119144e+17,"@polscyanonymous Dziękuję że stoicie po dobrej stronie,przyszło nam żyć w dziwnych czasach,szkoda tylko że nie można zatrzymać tego prania mózgów zwykłym Rosjanom,rosną kolejne putiny""słyszą nieprawdę i zafałszowaną historię   uczą się tego od dziecka,#StopPutinNOW",1.4443718219991e+18,0,0,0,0
1.4994610380010824e+18,2022-03-03T19:05:44.000Z,1.499415438790439e+18,@washingtonpost Proszę o pomoc dla #Ukraine🇺🇦 #StopPutinNOW https://t.co/EQAdfDr4uG,1.497895280209023e+18,0,0,0,0
1.4994606907755848e+18,2022-03-03T19:04:21.000Z,1.4994606907755848e+18,"Czemu ludzie w tych czasach są takimi egoistami? Putin chce władzy, i zamiast pomyśleć o ludziach którzy tam mieszkają, to on se chce tak poprostu zdobyć Ukrainę lub cogorsza będzie tez inne kraje. No co to ma być do kurwy!

,,w komentarzu dalsza wypowiedź’’
#StopPutinNOW",1.4693502210711962e+18,0,1,0,0
1.4994605286069576e+18,2022-03-03T19:03:43.000Z,1.4994605286069576e+18,"RT @swiat_internetu: Siły ukraińskie zestrzeliły rosyjski samolot bojowy Su-30 nad Irpieniem, w obwodzie kijowskim.-swiat_news
#WojnaWUkrai…",1.379092726231208e+18,1,0,0,0
1.4994628213813903e+18,2022-03-03T19:12:49.000Z,1.4994628213813903e+18,Drużynowo to był najlepszy konkurs w sezonie. Ekipa Dolezala się rozkręca #skijumpingfamily #RawAir https://t.co/ijmVOkg1bE,2731443138.0,0,0,1,0
1.4994630241339515e+18,2022-03-03T19:13:38.000Z,1.4994630241339515e+18,"RT @goalpl: Świat ukraińskiej piłki cierpi przez wojnę 💀😰
#UkraineRussianWar 
https://t.co/XWns93C8fM",2563921008.0,1,0,0,0
1.4994630022607544e+18,2022-03-03T19:13:33.000Z,1.4994630022607544e+18,"#Czernihow  ""Nigdy nie będzie przebaczenia"". 
(Sceny nieodpowiednie dla wrażliwych. Zastanów się, czy chcesz obejrzeć. ) 

#UkraineRussianWar #StopPutinNOW #bestialstwo  #UkraineUnderAttack #ukraina https://t.co/N9y3vhBnWx",1.496881664244474e+18,0,0,0,0
1.499463049106887e+18,2022-03-03T19:13:44.000Z,1.499463049106887e+18,"@TelewizjaPolsat @PolsatNewsPL 
Niby nic, ale moglibyście zmienić kolory tych pasków informacyjnych układających się w flagę Rosji.
#StopPutinNOW 
#StopWar https://t.co/5gjCUsRoWY",1.0910264156072591e+18,1,0,1,0
1.49946249323998e+18,2022-03-03T19:11:31.000Z,1.49946249323998e+18,"Stolica zrywa umowy partnerskie z Rosją. Radni @warszawa zadeklarowali też pomoc finansową dla Kijowa.
#WojnaWUkrainie #PomocDlaUkrainy #kijow #ukrainawar #SlavaUkraini #StopPutinNOW 
https://t.co/7EJLp80tI7",1160046098.0,1,0,0,0
1.499471547668607e+18,2022-03-03T19:47:30.000Z,1.499471547668607e+18,"Rosyjski Lukoil wzywa do zakończenia wojny, tylko nie napisał, którą jego stronę... Jednakże wspomnienie w oświadczeniu o ""tragicznych wydarzeniach na Ukrainie"" to już jest coś 👍🏻
#ukraina #UkraineRussianWar #wojna #StopPutinNOW https://t.co/5C8wft4z71",1.4871371522239242e+18,0,0,0,0
1.499471300670206e+18,2022-03-03T19:46:31.000Z,1.499471300670206e+18,"Mimo, że paczki dla obywateli 🇺🇦 przekazuje bardzo wiele osób, dobrze się czuje mając w tym swoją malutką cegiełkę :). #SlavaUkraini #StopWar #StandWithUkraine️ #Polska #Ukraińcy #Przemysl #Medyka #PomocUkrainie #Zelenski #StopPutinNOW #UkraineRussianWar https://t.co/ke2cokLkZA",1.2779225846722437e+18,0,0,0,0
1.499470350568112e+18,2022-03-03T19:42:45.000Z,1.499470350568112e+18,RT @Skijumpingpl: Stefan Kraft objął prowadzenie w turnieju #RawAir! #Lillehammer #skijumpingfamily https://t.co/ADfhe32Px5,9.045745622722478e+17,22,0,0,0
1.4994703329310638e+18,2022-03-03T19:42:40.000Z,1.4994703329310638e+18,"RT @O_Lenart_: Nika Prevc 🇸🇮 ze złotem 🥇 MŚ Juniorów, a to oznacza, że na zdjęciu widzimy 4 medalistów MŚ Juniorów i Trzy🥇, dwa 🥈 i jeden 🥉…",1.212709736061137e+18,38,0,0,0
